sweep_tag,obs_window,min_residency,threshold_profile,seed,bench,baseline_mode,adaptive_cycles,baseline_cycles,cycle_reduction_pct,adaptive_wins_cycles,adaptive_ipc,baseline_ipc,ipc_improvement_pct,adaptive_energy,baseline_energy,energy_reduction_pct
w32_r48_thtight_seed0,32,48,tight,0,arithmetic_heavy,fixed_memory,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r48_thtight_seed0,32,48,tight,0,arithmetic_heavy,fixed_hazard,30,29,-3.45,False,0.7333,0.7586,-3.34,176,173,-1.73
w32_r48_thtight_seed0,32,48,tight,0,arithmetic_heavy,fixed_low_power,30,30,0.00,False,0.7333,0.7333,0.00,176,116,-51.72
w32_r48_thtight_seed0,32,48,tight,0,branch_heavy,static_normal,119,128,7.03,True,0.6218,0.5781,7.56,646,678,4.72
w32_r48_thtight_seed0,32,48,tight,0,branch_heavy,fixed_branch,119,105,-13.33,False,0.6218,0.7048,-11.78,646,609,-6.08
w32_r48_thtight_seed0,32,48,tight,0,branch_heavy,fixed_memory,119,128,7.03,True,0.6218,0.5781,7.56,646,678,4.72
w32_r48_thtight_seed0,32,48,tight,0,branch_heavy,fixed_hazard,119,127,6.30,True,0.6218,0.5827,6.71,646,675,4.30
w32_r48_thtight_seed0,32,48,tight,0,branch_heavy,fixed_low_power,119,128,7.03,True,0.6218,0.5781,7.56,646,422,-53.08
w32_r48_thtight_seed0,32,48,tight,0,coremark_toy,static_normal,173,162,-6.79,False,0.6532,0.6975,-6.35,977,957,-2.09
w32_r48_thtight_seed0,32,48,tight,0,coremark_toy,fixed_branch,173,151,-14.57,False,0.6532,0.7483,-12.71,977,913,-7.01
w32_r48_thtight_seed0,32,48,tight,0,coremark_toy,fixed_memory,173,154,-12.34,False,0.6532,0.7338,-10.98,977,923,-5.85
w32_r48_thtight_seed0,32,48,tight,0,coremark_toy,fixed_hazard,173,150,-15.33,False,0.6532,0.7533,-13.29,977,927,-5.39
w32_r48_thtight_seed0,32,48,tight,0,coremark_toy,fixed_low_power,173,162,-6.79,False,0.6532,0.6975,-6.35,977,633,-54.34
w32_r48_thtight_seed0,32,48,tight,0,dhrystone_toy,static_normal,137,133,-3.01,False,0.7737,0.7970,-2.92,828,825,-0.36
w32_r48_thtight_seed0,32,48,tight,0,dhrystone_toy,fixed_branch,137,124,-10.48,False,0.7737,0.8548,-9.49,828,798,-3.76
w32_r48_thtight_seed0,32,48,tight,0,dhrystone_toy,fixed_memory,137,131,-4.58,False,0.7737,0.8092,-4.39,828,815,-1.60
w32_r48_thtight_seed0,32,48,tight,0,dhrystone_toy,fixed_hazard,137,133,-3.01,False,0.7737,0.7970,-2.92,828,825,-0.36
w32_r48_thtight_seed0,32,48,tight,0,dhrystone_toy,fixed_low_power,137,133,-3.01,False,0.7737,0.7970,-2.92,828,559,-48.12
w32_r48_thtight_seed0,32,48,tight,0,dsp_fir_codegen,static_normal,183,192,4.69,True,0.6831,0.6510,4.93,1061,1106,4.07
w32_r48_thtight_seed0,32,48,tight,0,dsp_fir_codegen,fixed_branch,183,185,1.08,True,0.6831,0.6757,1.10,1061,1085,2.21
w32_r48_thtight_seed0,32,48,tight,0,dsp_fir_codegen,fixed_memory,183,170,-7.65,False,0.6831,0.7353,-7.10,1061,1008,-5.26
w32_r48_thtight_seed0,32,48,tight,0,dsp_fir_codegen,fixed_hazard,183,168,-8.93,False,0.6831,0.7440,-8.19,1061,1046,-1.43
w32_r48_thtight_seed0,32,48,tight,0,dsp_fir_codegen,fixed_low_power,183,192,4.69,True,0.6831,0.6510,4.93,1061,722,-46.95
w32_r48_thtight_seed0,32,48,tight,0,load_use_heavy,static_normal,183,205,10.73,True,0.6995,0.6244,12.03,1054,1125,6.31
w32_r48_thtight_seed0,32,48,tight,0,load_use_heavy,fixed_branch,183,188,2.66,True,0.6995,0.6809,2.73,1054,1074,1.86
w32_r48_thtight_seed0,32,48,tight,0,load_use_heavy,fixed_memory,183,205,10.73,True,0.6995,0.6244,12.03,1054,1125,6.31
w32_r48_thtight_seed0,32,48,tight,0,load_use_heavy,fixed_hazard,183,169,-8.28,False,0.6995,0.7574,-7.64,1054,1017,-3.64
w32_r48_thtight_seed0,32,48,tight,0,load_use_heavy,fixed_low_power,183,205,10.73,True,0.6995,0.6244,12.03,1054,715,-47.41
w32_r48_thtight_seed0,32,48,tight,0,memory_heavy,static_normal,194,231,16.02,True,0.5155,0.4329,19.08,1041,1231,15.43
w32_r48_thtight_seed0,32,48,tight,0,memory_heavy,fixed_branch,194,218,11.01,True,0.5155,0.4587,12.38,1041,1192,12.67
w32_r48_thtight_seed0,32,48,tight,0,memory_heavy,fixed_memory,194,147,-31.97,False,0.5155,0.6803,-24.22,1041,839,-24.08
w32_r48_thtight_seed0,32,48,tight,0,memory_heavy,fixed_hazard,194,217,10.60,True,0.5155,0.4608,11.87,1041,1217,14.46
w32_r48_thtight_seed0,32,48,tight,0,memory_heavy,fixed_low_power,194,231,16.02,True,0.5155,0.4329,19.08,1041,769,-35.37
w32_r48_thtight_seed0,32,48,tight,0,mixed_control,static_normal,128,131,2.29,True,0.5938,0.5802,2.34,700,747,6.29
w32_r48_thtight_seed0,32,48,tight,0,mixed_control,fixed_branch,128,120,-6.67,False,0.5938,0.6333,-6.24,700,714,1.96
w32_r48_thtight_seed0,32,48,tight,0,mixed_control,fixed_memory,128,105,-21.90,False,0.5938,0.7238,-17.96,700,617,-13.45
w32_r48_thtight_seed0,32,48,tight,0,mixed_control,fixed_hazard,128,131,2.29,True,0.5938,0.5802,2.34,700,747,6.29
w32_r48_thtight_seed0,32,48,tight,0,mixed_control,fixed_low_power,128,131,2.29,True,0.5938,0.5802,2.34,700,485,-44.33
w32_r48_thtight_seed0,32,48,tight,0,pid_control_codegen,static_normal,196,192,-2.08,False,0.6990,0.7135,-2.03,1137,1144,0.61
w32_r48_thtight_seed0,32,48,tight,0,pid_control_codegen,fixed_branch,196,181,-8.29,False,0.6990,0.7569,-7.65,1137,1111,-2.34
w32_r48_thtight_seed0,32,48,tight,0,pid_control_codegen,fixed_memory,196,178,-10.11,False,0.6990,0.7697,-9.19,1137,1080,-5.28
w32_r48_thtight_seed0,32,48,tight,0,pid_control_codegen,fixed_hazard,196,180,-8.89,False,0.6990,0.7611,-8.16,1137,1114,-2.06
w32_r48_thtight_seed0,32,48,tight,0,pid_control_codegen,fixed_low_power,196,192,-2.08,False,0.6990,0.7135,-2.03,1137,760,-49.61
w32_r48_thtight_seed0,32,48,tight,0,tiny_fir,static_normal,149,159,6.29,True,0.6040,0.5660,6.71,825,883,6.57
w32_r48_thtight_seed0,32,48,tight,0,tiny_fir,fixed_branch,149,152,1.97,True,0.6040,0.5921,2.01,825,862,4.29
w32_r48_thtight_seed0,32,48,tight,0,tiny_fir,fixed_memory,149,127,-17.32,False,0.6040,0.7087,-14.77,825,739,-11.64
w32_r48_thtight_seed0,32,48,tight,0,tiny_fir,fixed_hazard,149,143,-4.20,False,0.6040,0.6294,-4.04,825,851,3.06
w32_r48_thtight_seed0,32,48,tight,0,tiny_fir,fixed_low_power,149,159,6.29,True,0.6040,0.5660,6.71,825,565,-46.02
w32_r48_thmedium_seed0,32,48,medium,0,arithmetic_heavy,static_normal,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r48_thmedium_seed0,32,48,medium,0,arithmetic_heavy,fixed_branch,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r48_thmedium_seed0,32,48,medium,0,arithmetic_heavy,fixed_memory,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r48_thmedium_seed0,32,48,medium,0,arithmetic_heavy,fixed_hazard,30,29,-3.45,False,0.7333,0.7586,-3.34,176,173,-1.73
w32_r48_thmedium_seed0,32,48,medium,0,arithmetic_heavy,fixed_low_power,30,30,0.00,False,0.7333,0.7333,0.00,176,116,-51.72
w32_r48_thmedium_seed0,32,48,medium,0,branch_heavy,static_normal,119,128,7.03,True,0.6218,0.5781,7.56,646,678,4.72
w32_r48_thmedium_seed0,32,48,medium,0,branch_heavy,fixed_branch,119,105,-13.33,False,0.6218,0.7048,-11.78,646,609,-6.08
w32_r48_thmedium_seed0,32,48,medium,0,branch_heavy,fixed_memory,119,128,7.03,True,0.6218,0.5781,7.56,646,678,4.72
w32_r48_thmedium_seed0,32,48,medium,0,branch_heavy,fixed_hazard,119,127,6.30,True,0.6218,0.5827,6.71,646,675,4.30
w32_r48_thmedium_seed0,32,48,medium,0,branch_heavy,fixed_low_power,119,128,7.03,True,0.6218,0.5781,7.56,646,422,-53.08
w32_r48_thmedium_seed0,32,48,medium,0,coremark_toy,static_normal,162,162,0.00,False,0.6975,0.6975,0.00,957,957,0.00
w32_r48_thmedium_seed0,32,48,medium,0,coremark_toy,fixed_branch,162,151,-7.28,False,0.6975,0.7483,-6.79,957,913,-4.82
w32_r48_thmedium_seed0,32,48,medium,0,coremark_toy,fixed_memory,162,154,-5.19,False,0.6975,0.7338,-4.95,957,923,-3.68
w32_r48_thmedium_seed0,32,48,medium,0,coremark_toy,fixed_hazard,162,150,-8.00,False,0.6975,0.7533,-7.41,957,927,-3.24
w32_r48_thmedium_seed0,32,48,medium,0,coremark_toy,fixed_low_power,162,162,0.00,False,0.6975,0.6975,0.00,957,633,-51.18
w32_r48_thmedium_seed0,32,48,medium,0,dhrystone_toy,static_normal,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r48_thmedium_seed0,32,48,medium,0,dhrystone_toy,fixed_branch,133,124,-7.26,False,0.7970,0.8548,-6.76,825,798,-3.38
w32_r48_thmedium_seed0,32,48,medium,0,dhrystone_toy,fixed_memory,133,131,-1.53,False,0.7970,0.8092,-1.51,825,815,-1.23
w32_r48_thmedium_seed0,32,48,medium,0,dhrystone_toy,fixed_hazard,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r48_thmedium_seed0,32,48,medium,0,dhrystone_toy,fixed_low_power,133,133,0.00,False,0.7970,0.7970,0.00,825,559,-47.58
w32_r48_thmedium_seed0,32,48,medium,0,dsp_fir_codegen,static_normal,193,192,-0.52,False,0.6477,0.6510,-0.51,1101,1106,0.45
w32_r48_thmedium_seed0,32,48,medium,0,dsp_fir_codegen,fixed_branch,193,185,-4.32,False,0.6477,0.6757,-4.14,1101,1085,-1.47
w32_r48_thmedium_seed0,32,48,medium,0,dsp_fir_codegen,fixed_memory,193,170,-13.53,False,0.6477,0.7353,-11.91,1101,1008,-9.23
w32_r48_thmedium_seed0,32,48,medium,0,dsp_fir_codegen,fixed_hazard,193,168,-14.88,False,0.6477,0.7440,-12.94,1101,1046,-5.26
w32_r48_thmedium_seed0,32,48,medium,0,dsp_fir_codegen,fixed_low_power,193,192,-0.52,False,0.6477,0.6510,-0.51,1101,722,-52.49
w32_r48_thmedium_seed0,32,48,medium,0,load_use_heavy,static_normal,183,205,10.73,True,0.6995,0.6244,12.03,1054,1125,6.31
w32_r48_thmedium_seed0,32,48,medium,0,load_use_heavy,fixed_branch,183,188,2.66,True,0.6995,0.6809,2.73,1054,1074,1.86
w32_r48_thmedium_seed0,32,48,medium,0,load_use_heavy,fixed_memory,183,205,10.73,True,0.6995,0.6244,12.03,1054,1125,6.31
w32_r48_thmedium_seed0,32,48,medium,0,load_use_heavy,fixed_hazard,183,169,-8.28,False,0.6995,0.7574,-7.64,1054,1017,-3.64
w32_r48_thmedium_seed0,32,48,medium,0,load_use_heavy,fixed_low_power,183,205,10.73,True,0.6995,0.6244,12.03,1054,715,-47.41
w32_r48_thmedium_seed0,32,48,medium,0,memory_heavy,static_normal,197,231,14.72,True,0.5076,0.4329,17.26,1040,1231,15.52
w32_r48_thmedium_seed0,32,48,medium,0,memory_heavy,fixed_branch,197,218,9.63,True,0.5076,0.4587,10.66,1040,1192,12.75
w32_r48_thmedium_seed0,32,48,medium,0,memory_heavy,fixed_memory,197,147,-34.01,False,0.5076,0.6803,-25.39,1040,839,-23.96
w32_r48_thmedium_seed0,32,48,medium,0,memory_heavy,fixed_hazard,197,217,9.22,True,0.5076,0.4608,10.16,1040,1217,14.54
w32_r48_thmedium_seed0,32,48,medium,0,memory_heavy,fixed_low_power,197,231,14.72,True,0.5076,0.4329,17.26,1040,769,-35.24
w32_r48_thmedium_seed0,32,48,medium,0,mixed_control,static_normal,131,131,0.00,False,0.5802,0.5802,0.00,725,747,2.95
w32_r48_thmedium_seed0,32,48,medium,0,mixed_control,fixed_branch,131,120,-9.17,False,0.5802,0.6333,-8.38,725,714,-1.54
w32_r48_thmedium_seed0,32,48,medium,0,mixed_control,fixed_memory,131,105,-24.76,False,0.5802,0.7238,-19.84,725,617,-17.50
w32_r48_thmedium_seed0,32,48,medium,0,mixed_control,fixed_hazard,131,131,0.00,False,0.5802,0.5802,0.00,725,747,2.95
w32_r48_thmedium_seed0,32,48,medium,0,mixed_control,fixed_low_power,131,131,0.00,False,0.5802,0.5802,0.00,725,485,-49.48
w32_r48_thmedium_seed0,32,48,medium,0,pid_control_codegen,static_normal,201,192,-4.69,False,0.6816,0.7135,-4.47,1154,1144,-0.87
w32_r48_thmedium_seed0,32,48,medium,0,pid_control_codegen,fixed_branch,201,181,-11.05,False,0.6816,0.7569,-9.95,1154,1111,-3.87
w32_r48_thmedium_seed0,32,48,medium,0,pid_control_codegen,fixed_memory,201,178,-12.92,False,0.6816,0.7697,-11.45,1154,1080,-6.85
w32_r48_thmedium_seed0,32,48,medium,0,pid_control_codegen,fixed_hazard,201,180,-11.67,False,0.6816,0.7611,-10.45,1154,1114,-3.59
w32_r48_thmedium_seed0,32,48,medium,0,pid_control_codegen,fixed_low_power,201,192,-4.69,False,0.6816,0.7135,-4.47,1154,760,-51.84
w32_r48_thmedium_seed0,32,48,medium,0,tiny_fir,static_normal,159,159,0.00,False,0.5660,0.5660,0.00,878,883,0.57
w32_r48_thmedium_seed0,32,48,medium,0,tiny_fir,fixed_branch,159,152,-4.61,False,0.5660,0.5921,-4.41,878,862,-1.86
w32_r48_thmedium_seed0,32,48,medium,0,tiny_fir,fixed_memory,159,127,-25.20,False,0.5660,0.7087,-20.14,878,739,-18.81
w32_r48_thmedium_seed0,32,48,medium,0,tiny_fir,fixed_hazard,159,143,-11.19,False,0.5660,0.6294,-10.07,878,851,-3.17
w32_r48_thmedium_seed0,32,48,medium,0,tiny_fir,fixed_low_power,159,159,0.00,False,0.5660,0.5660,0.00,878,565,-55.40
w32_r48_thloose_seed0,32,48,loose,0,arithmetic_heavy,static_normal,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r48_thloose_seed0,32,48,loose,0,arithmetic_heavy,fixed_branch,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r48_thloose_seed0,32,48,loose,0,arithmetic_heavy,fixed_memory,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w32_r48_thloose_seed0,32,48,loose,0,arithmetic_heavy,fixed_hazard,30,29,-3.45,False,0.7333,0.7586,-3.34,176,173,-1.73
w32_r48_thloose_seed0,32,48,loose,0,arithmetic_heavy,fixed_low_power,30,30,0.00,False,0.7333,0.7333,0.00,176,116,-51.72
w32_r48_thloose_seed0,32,48,loose,0,branch_heavy,static_normal,128,128,0.00,False,0.5781,0.5781,0.00,678,678,0.00
w32_r48_thloose_seed0,32,48,loose,0,branch_heavy,fixed_branch,128,105,-21.90,False,0.5781,0.7048,-17.98,678,609,-11.33
w32_r48_thloose_seed0,32,48,loose,0,branch_heavy,fixed_memory,128,128,0.00,False,0.5781,0.5781,0.00,678,678,0.00
w32_r48_thloose_seed0,32,48,loose,0,branch_heavy,fixed_hazard,128,127,-0.79,False,0.5781,0.5827,-0.79,678,675,-0.44
w32_r48_thloose_seed0,32,48,loose,0,branch_heavy,fixed_low_power,128,128,0.00,False,0.5781,0.5781,0.00,678,422,-60.66
w32_r48_thloose_seed0,32,48,loose,0,coremark_toy,static_normal,162,162,0.00,False,0.6975,0.6975,0.00,957,957,0.00
w32_r48_thloose_seed0,32,48,loose,0,coremark_toy,fixed_branch,162,151,-7.28,False,0.6975,0.7483,-6.79,957,913,-4.82
w32_r48_thloose_seed0,32,48,loose,0,coremark_toy,fixed_memory,162,154,-5.19,False,0.6975,0.7338,-4.95,957,923,-3.68
w32_r48_thloose_seed0,32,48,loose,0,coremark_toy,fixed_hazard,162,150,-8.00,False,0.6975,0.7533,-7.41,957,927,-3.24
w32_r48_thloose_seed0,32,48,loose,0,coremark_toy,fixed_low_power,162,162,0.00,False,0.6975,0.6975,0.00,957,633,-51.18
w32_r48_thloose_seed0,32,48,loose,0,dhrystone_toy,static_normal,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r48_thloose_seed0,32,48,loose,0,dhrystone_toy,fixed_branch,133,124,-7.26,False,0.7970,0.8548,-6.76,825,798,-3.38
w32_r48_thloose_seed0,32,48,loose,0,dhrystone_toy,fixed_memory,133,131,-1.53,False,0.7970,0.8092,-1.51,825,815,-1.23
w32_r48_thloose_seed0,32,48,loose,0,dhrystone_toy,fixed_hazard,133,133,0.00,False,0.7970,0.7970,0.00,825,825,0.00
w32_r48_thloose_seed0,32,48,loose,0,dhrystone_toy,fixed_low_power,133,133,0.00,False,0.7970,0.7970,0.00,825,559,-47.58
w32_r48_thloose_seed0,32,48,loose,0,dsp_fir_codegen,static_normal,192,192,0.00,False,0.6510,0.6510,0.00,1106,1106,0.00
w32_r48_thloose_seed0,32,48,loose,0,dsp_fir_codegen,fixed_branch,192,185,-3.78,False,0.6510,0.6757,-3.66,1106,1085,-1.94
w32_r48_thloose_seed0,32,48,loose,0,dsp_fir_codegen,fixed_memory,192,170,-12.94,False,0.6510,0.7353,-11.46,1106,1008,-9.72
w32_r48_thloose_seed0,32,48,loose,0,dsp_fir_codegen,fixed_hazard,192,168,-14.29,False,0.6510,0.7440,-12.50,1106,1046,-5.74
w32_r48_thloose_seed0,32,48,loose,0,dsp_fir_codegen,fixed_low_power,192,192,0.00,False,0.6510,0.6510,0.00,1106,722,-53.19
w32_r48_thloose_seed0,32,48,loose,0,load_use_heavy,static_normal,205,205,0.00,False,0.6244,0.6244,0.00,1125,1125,0.00
w32_r48_thloose_seed0,32,48,loose,0,load_use_heavy,fixed_branch,205,188,-9.04,False,0.6244,0.6809,-8.30,1125,1074,-4.75
w32_r48_thloose_seed0,32,48,loose,0,load_use_heavy,fixed_memory,205,205,0.00,False,0.6244,0.6244,0.00,1125,1125,0.00
w32_r48_thloose_seed0,32,48,loose,0,load_use_heavy,fixed_hazard,205,169,-21.30,False,0.6244,0.7574,-17.56,1125,1017,-10.62
w32_r48_thloose_seed0,32,48,loose,0,load_use_heavy,fixed_low_power,205,205,0.00,False,0.6244,0.6244,0.00,1125,715,-57.34
w32_r48_thloose_seed0,32,48,loose,0,memory_heavy,static_normal,209,231,9.52,True,0.4785,0.4329,10.53,1100,1231,10.64
w32_r48_thloose_seed0,32,48,loose,0,memory_heavy,fixed_branch,209,218,4.13,True,0.4785,0.4587,4.32,1100,1192,7.72
w32_r48_thloose_seed0,32,48,loose,0,memory_heavy,fixed_memory,209,147,-42.18,False,0.4785,0.6803,-29.66,1100,839,-31.11
w32_r48_thloose_seed0,32,48,loose,0,memory_heavy,fixed_hazard,209,217,3.69,True,0.4785,0.4608,3.84,1100,1217,9.61
w32_r48_thloose_seed0,32,48,loose,0,memory_heavy,fixed_low_power,209,231,9.52,True,0.4785,0.4329,10.53,1100,769,-43.04
w32_r48_thloose_seed0,32,48,loose,0,mixed_control,static_normal,131,131,0.00,False,0.5802,0.5802,0.00,747,747,0.00
w32_r48_thloose_seed0,32,48,loose,0,mixed_control,fixed_branch,131,120,-9.17,False,0.5802,0.6333,-8.38,747,714,-4.62
w32_r48_thloose_seed0,32,48,loose,0,mixed_control,fixed_memory,131,105,-24.76,False,0.5802,0.7238,-19.84,747,617,-21.07
w32_r48_thloose_seed0,32,48,loose,0,mixed_control,fixed_hazard,131,131,0.00,False,0.5802,0.5802,0.00,747,747,0.00
w32_r48_thloose_seed0,32,48,loose,0,mixed_control,fixed_low_power,131,131,0.00,False,0.5802,0.5802,0.00,747,485,-54.02
w32_r48_thloose_seed0,32,48,loose,0,pid_control_codegen,static_normal,192,192,0.00,False,0.7135,0.7135,0.00,1144,1144,0.00
w32_r48_thloose_seed0,32,48,loose,0,pid_control_codegen,fixed_branch,192,181,-6.08,False,0.7135,0.7569,-5.73,1144,1111,-2.97
w32_r48_thloose_seed0,32,48,loose,0,pid_control_codegen,fixed_memory,192,178,-7.87,False,0.7135,0.7697,-7.30,1144,1080,-5.93
w32_r48_thloose_seed0,32,48,loose,0,pid_control_codegen,fixed_hazard,192,180,-6.67,False,0.7135,0.7611,-6.25,1144,1114,-2.69
w32_r48_thloose_seed0,32,48,loose,0,pid_control_codegen,fixed_low_power,192,192,0.00,False,0.7135,0.7135,0.00,1144,760,-50.53
w32_r48_thloose_seed0,32,48,loose,0,tiny_fir,static_normal,159,159,0.00,False,0.5660,0.5660,0.00,883,883,0.00
w32_r48_thloose_seed0,32,48,loose,0,tiny_fir,fixed_branch,159,152,-4.61,False,0.5660,0.5921,-4.41,883,862,-2.44
w32_r48_thloose_seed0,32,48,loose,0,tiny_fir,fixed_memory,159,127,-25.20,False,0.5660,0.7087,-20.14,883,739,-19.49
w32_r48_thloose_seed0,32,48,loose,0,tiny_fir,fixed_hazard,159,143,-11.19,False,0.5660,0.6294,-10.07,883,851,-3.76
w32_r48_thloose_seed0,32,48,loose,0,tiny_fir,fixed_low_power,159,159,0.00,False,0.5660,0.5660,0.00,883,565,-56.28
w64_r8_thtight_seed0,64,8,tight,0,arithmetic_heavy,static_normal,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w64_r8_thtight_seed0,64,8,tight,0,arithmetic_heavy,fixed_branch,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w64_r8_thtight_seed0,64,8,tight,0,arithmetic_heavy,fixed_memory,30,30,0.00,False,0.7333,0.7333,0.00,176,176,0.00
w64_r8_thtight_seed0,64,8,tight,0,arithmetic_heavy,fixed_hazard,30,29,-3.45,False,0.7333,0.7586,-3.34,176,173,-1.73
w64_r8_thtight_seed0,64,8,tight,0,arithmetic_heavy,fixed_low_power,30,30,0.00,False,0.7333,0.7333,0.00,176,116,-51.72
w64_r8_thtight_seed0,64,8,tight,0,branch_heavy,static_normal,122,128,4.69,True,0.6066,0.5781,4.93,655,678,3.39
w64_r8_thtight_seed0,64,8,tight,0,branch_heavy,fixed_branch,122,105,-16.19,False,0.6066,0.7048,-13.93,655,609,-7.55
w64_r8_thtight_seed0,64,8,tight,0,branch_heavy,fixed_memory,122,128,4.69,True,0.6066,0.5781,4.93,655,678,3.39
w64_r8_thtight_seed0,64,8,tight,0,branch_heavy,fixed_hazard,122,127,3.94,True,0.6066,0.5827,4.10,655,675,2.96
w64_r8_thtight_seed0,64,8,tight,0,branch_heavy,fixed_low_power,122,128,4.69,True,0.6066,0.5781,4.93,655,422,-55.21
w64_r8_thtight_seed0,64,8,tight,0,coremark_toy,static_normal,168,162,-3.70,False,0.6726,0.6975,-3.57,965,957,-0.84
w64_r8_thtight_seed0,64,8,tight,0,coremark_toy,fixed_branch,168,151,-11.26,False,0.6726,0.7483,-10.12,965,913,-5.70
w64_r8_thtight_seed0,64,8,tight,0,coremark_toy,fixed_memory,168,154,-9.09,False,0.6726,0.7338,-8.34,965,923,-4.55
w64_r8_thtight_seed0,64,8,tight,0,coremark_toy,fixed_hazard,168,150,-12.00,False,0.6726,0.7533,-10.71,965,927,-4.10
w64_r8_thtight_seed0,64,8,tight,0,coremark_toy,fixed_low_power,168,162,-3.70,False,0.6726,0.6975,-3.57,965,633,-52.45
w64_r8_thtight_seed0,64,8,tight,0,dhrystone_toy,static_normal,133,133,0.00,False,0.7970,0.7970,0.00,820,825,0.61
w64_r8_thtight_seed0,64,8,tight,0,dhrystone_toy,fixed_branch,133,124,-7.26,False,0.7970,0.8548,-6.76,820,798,-2.76
w64_r8_thtight_seed0,64,8,tight,0,dhrystone_toy,fixed_memory,133,131,-1.53,False,0.7970,0.8092,-1.51,820,815,-0.61
w64_r8_thtight_seed0,64,8,tight,0,dhrystone_toy,fixed_hazard,133,133,0.00,False,0.7970,0.7970,0.00,820,825,0.61
w64_r8_thtight_seed0,64,8,tight,0,dhrystone_toy,fixed_low_power,133,133,0.00,False,0.7970,0.7970,0.00,820,559,-46.69
w64_r8_thtight_seed0,64,8,tight,0,dsp_fir_codegen,static_normal,188,192,2.08,True,0.6649,0.6510,2.14,1074,1106,2.89
w64_r8_thtight_seed0,64,8,tight,0,dsp_fir_codegen,fixed_branch,188,185,-1.62,False,0.6649,0.6757,-1.60,1074,1085,1.01
w64_r8_thtight_seed0,64,8,tight,0,dsp_fir_codegen,fixed_memory,188,170,-10.59,False,0.6649,0.7353,-9.57,1074,1008,-6.55
w64_r8_thtight_seed0,64,8,tight,0,dsp_fir_codegen,fixed_hazard,188,168,-11.90,False,0.6649,0.7440,-10.63,1074,1046,-2.68
w64_r8_thtight_seed0,64,8,tight,0,dsp_fir_codegen,fixed_low_power,188,192,2.08,True,0.6649,0.6510,2.14,1074,722,-48.75
w64_r8_thtight_seed0,64,8,tight,0,load_use_heavy,static_normal,186,205,9.27,True,0.6882,0.6244,10.22,1063,1125,5.51
w64_r8_thtight_seed0,64,8,tight,0,load_use_heavy,fixed_branch,186,188,1.06,True,0.6882,0.6809,1.07,1063,1074,1.02
w64_r8_thtight_seed0,64,8,tight,0,load_use_heavy,fixed_memory,186,205,9.27,True,0.6882,0.6244,10.22,1063,1125,5.51
w64_r8_thtight_seed0,64,8,tight,0,load_use_heavy,fixed_hazard,186,169,-10.06,False,0.6882,0.7574,-9.14,1063,1017,-4.52
w64_r8_thtight_seed0,64,8,tight,0,load_use_heavy,fixed_low_power,186,205,9.27,True,0.6882,0.6244,10.22,1063,715,-48.67
w64_r8_thtight_seed0,64,8,tight,0,memory_heavy,static_normal,197,231,14.72,True,0.5076,0.4329,17.26,1071,1231,13.00
w64_r8_thtight_seed0,64,8,tight,0,memory_heavy,fixed_branch,197,218,9.63,True,0.5076,0.4587,10.66,1071,1192,10.15
w64_r8_thtight_seed0,64,8,tight,0,memory_heavy,fixed_memory,197,147,-34.01,False,0.5076,0.6803,-25.39,1071,839,-27.65
w64_r8_thtight_seed0,64,8,tight,0,memory_heavy,fixed_hazard,197,217,9.22,True,0.5076,0.4608,10.16,1071,1217,12.00
w64_r8_thtight_seed0,64,8,tight,0,memory_heavy,fixed_low_power,197,231,14.72,True,0.5076,0.4329,17.26,1071,769,-39.27
w64_r8_thtight_seed0,64,8,tight,0,mixed_control,static_normal,122,131,6.87,True,0.6230,0.5802,7.38,693,747,7.23
w64_r8_thtight_seed0,64,8,tight,0,mixed_control,fixed_branch,122,120,-1.67,False,0.6230,0.6333,-1.63,693,714,2.94
w64_r8_thtight_seed0,64,8,tight,0,mixed_control,fixed_memory,122,105,-16.19,False,0.6230,0.7238,-13.93,693,617,-12.32
w64_r8_thtight_seed0,64,8,tight,0,mixed_control,fixed_hazard,122,131,6.87,True,0.6230,0.5802,7.38,693,747,7.23
w64_r8_thtight_seed0,64,8,tight,0,mixed_control,fixed_low_power,122,131,6.87,True,0.6230,0.5802,7.38,693,485,-42.89
w64_r8_thtight_seed0,64,8,tight,0,pid_control_codegen,static_normal,193,192,-0.52,False,0.7098,0.7135,-0.52,1133,1144,0.96
w64_r8_thtight_seed0,64,8,tight,0,pid_control_codegen,fixed_branch,193,181,-6.63,False,0.7098,0.7569,-6.22,1133,1111,-1.98
